gene,p_val,avg_log2FC,pct.1,pct.2,p_val_adj
MDH2,9.365287174095189e-12,0.4045877479672324,0.658,0.404,1.6843468982610196e-7
RAB2A,9.519258897908813e-12,0.4239109241359935,0.608,0.361,1.7120387127889e-7
APBA2,1.0157233778777637e-11,0.44375485757509814,0.614,0.365,1.826778495113158e-7
MLC1,1.0247184356748345e-11,0.3426359452677752,0.246,0.034,1.8429561065611899e-7
KHDRBS1,1.0479939394381026e-11,0.3746068227486663,0.708,0.476,1.8848171000794275e-7
DCTN3,1.08755747684306e-11,0.39606103580767527,0.702,0.433,1.9559721221022434e-7
TUBB4B,1.0966436808118468e-11,0.4018898828090749,0.849,0.678,1.9723136599401064e-7
EXOC7,1.2118713313432311e-11,0.40612320147536074,0.564,0.308,2.1795505894208012e-7
ARHGAP21,1.2182859463594497e-11,0.40814177409594204,0.485,0.231,2.1910872745274702e-7
EIF4G2,1.2691883861329375e-11,0.3439553184051425,0.999,1,2.282635312460088e-7
KIF5C,1.3521753293227292e-11,0.5307964805675753,0.721,0.534,2.4318873297869284e-7
PRPF8,1.393781175380292e-11,0.3985333342359947,0.709,0.452,2.5067154439214555e-7
TOP2B,1.4128135087788846e-11,0.37083078915681467,0.73,0.486,2.540945095538824e-7
EVL,1.4629924864998664e-11,0.4632857527008327,0.933,0.885,2.6311919869700096e-7
ZIC4,1.5393527953300044e-11,0.374135396316071,0.302,0.077,2.768526002401013e-7
CD99,1.6012356682677654e-11,0.6602358532947006,0.784,0.649,2.879822349379576e-7
TMEM259,1.6587909963157023e-11,0.4169607699595541,0.695,0.442,2.9833356068737904e-7
RHBDL3,1.8388885296630196e-11,0.3908785797634435,0.333,0.101,3.3072410205989406e-7
SRGAP3,1.9025115882360227e-11,0.3802099107257553,0.569,0.308,3.421667091442487e-7
RAF1,1.969786672690184e-11,0.3690745331401983,0.425,0.178,3.542661330833296e-7
LINC01578,1.9801678410927242e-11,0.3830359548045188,0.746,0.486,3.561331862205264e-7
CSNK1E,2.0140620389225026e-11,0.39691166237589326,0.756,0.567,3.622290577002121e-7
NME1,2.0340911173652986e-11,0.3718943208443741,0.589,0.322,3.6583128745814895e-7
CBX1,2.0716146200162973e-11,0.39065370385092224,0.634,0.385,3.7257988940993106e-7
KRT10,2.160531451315143e-11,0.3657378316706221,0.696,0.447,3.8857158151902845e-7
PRXL2A,2.2369293564660633e-11,0.4049690752390901,0.628,0.38,4.023117447604215e-7
ATP1B3,2.4761317751489216e-11,0.41968730439388713,0.641,0.409,4.453322997605335e-7
FGD5-AS1,2.5108498931242874e-11,0.3685784824350622,0.603,0.341,4.515763532784031e-7
MSX1,2.529106946497919e-11,-0.4791346474416893,0.609,0.832,4.5485988432765075e-7
"NAP1L3",3.000378180446643e-11,0.5146040686342992,0.574,0.361,5.396180157533288e-7
EIF1,3.664631519454075e-11,0.317295145884807,0.991,0.981,6.590839787738154e-7
NEUROD2,3.974993815387604e-11,0.33115058177676215,0.23,0.029,7.149026376974607e-7
ARF3,4.019346239929664e-11,0.4009892963653523,0.635,0.413,7.2287942125135e-7
PRDX2,4.041180057014595e-11,0.39431805261509356,0.934,0.837,7.26806233254075e-7
LRRC75A,4.226726179732011e-11,-0.3089025601786195,0.333,0.606,7.601767034248022e-7
CALB1,4.428033110939201e-11,-0.3305859502032632,0.134,0.317,7.963817550024153e-7
NDUFA13,4.798295962843792e-11,0.3592213473634307,0.956,0.88,8.62973528917456e-7
ARPC3,5.315977021443894e-11,0.3444974441058397,0.674,0.428,9.560784673066843e-7
SBK1,5.5236182263442195e-11,0.5414261823321398,0.554,0.341,9.934227380080078e-7
KIAA0408,5.6943499009609257e-11,0.448478189334974,0.521,0.288,1.0241288296878225e-6
SYT1,6.451691217330106e-11,0.430250593225351,0.532,0.288,1.1603366654368196e-6
JTB,6.560257621309567e-11,0.4219353250133471,0.687,0.466,1.1798623331925257e-6
CNTNAP2,6.949440601332578e-11,-0.46093349852508214,0.41,0.611,1.2498568921496642e-6
AC012146.1,6.966416341800938e-11,0.3564057066977341,0.45,0.207,1.2529099790728986e-6
NTS,7.028424013996305e-11,-0.32156276534816874,0.099,0.264,1.2640620589172354e-6
TGFBI,7.06878290770622e-11,-0.4865934764125913,0.166,0.365,1.2713206059509636e-6
"NARS",7.565400347990749e-11,0.3702258221531333,0.465,0.226,1.3606372525861362e-6
PPP2CA,7.771052793937493e-11,0.40211236462481703,0.69,0.457,1.3976238449896581e-6
POU3F3,8.101852494426965e-11,0.34271552874950095,0.31,0.091,1.4571181711226897e-6
RAB1A,8.842839207765546e-11,0.38563918415477816,0.803,0.635,1.5903846315166334e-6
HOTAIRM1,8.88781159871782e-11,0.45404489356502464,0.628,0.404,1.5984729160294e-6
ZMIZ1,1.0008172921402778e-10,0.47113605949341897,0.733,0.548,1.7999698999142896e-6
ACAP3,1.0197098006570241e-10,0.4492424140205328,0.549,0.332,1.8339480764816577e-6
EGR1,1.0392898921076735e-10,0.3495677077183774,0.329,0.101,1.8691628709556508e-6
DUSP26,1.0439566429867938e-10,0.29140440298400594,0.224,0.029,1.8775560224117488e-6
NDUFV2,1.05349940015853e-10,0.38123201139967133,0.66,0.413,1.8947186711851162e-6
PI4KA,1.0596741494040939e-10,0.37729446036347336,0.65,0.433,1.9058239577032629e-6
PAX6,1.0684936701318119e-10,0.3254626446187943,0.239,0.038,1.9216858657320635e-6
MAGED2,1.0946054926985907e-10,0.3430648114850441,0.972,0.938,1.9686479786184152e-6
VIM,1.1327761614000545e-10,0.5037565928881818,0.996,1,2.037297926277998e-6
CDC42,1.2175007684396425e-10,0.39970252659824435,0.893,0.817,2.189675132038697e-6
UQCRC2,1.221693267436325e-10,0.3620919500317673,0.638,0.389,2.1972153414842305e-6
HSPA9,1.2520618554110872e-10,0.37991891767520647,0.684,0.442,2.25183324695684e-6
ACSL6,1.273451674004209e-10,0.3582821986863115,0.373,0.144,2.29030283569657e-6
C4orf48,1.2746265215156826e-10,0.37545343253553143,0.951,0.889,2.292415798945955e-6
LSM7,1.3302074781169878e-10,0.3665960993626809,0.866,0.74,2.3923781493934028e-6
BASP1,1.3670333632035642e-10,0.5871897004977136,0.923,0.913,2.45860950372161e-6
SNCA,1.378144246159221e-10,0.5495224848375275,0.538,0.327,2.478592426717359e-6
PTPRM,1.448566372800107e-10,0.3852076341703798,0.492,0.25,2.6052466214809924e-6
LARP1,1.4617247403870915e-10,0.3558537214231179,0.638,0.38,2.628911945586184e-6
ANOS1,1.4868330565037558e-10,0.34738232605226155,0.3,0.087,2.6740692521220047e-6
KCTD12,1.5871661253740777e-10,0.38820095848876585,0.461,0.221,2.854518276485279e-6
WDR1,1.6781592660863563e-10,0.36501735596557827,0.548,0.303,3.018169440056312e-6
MPRIP,1.6912656414738202e-10,0.37142651719217723,0.614,0.375,3.0417412561906656e-6
EWSR1,1.699103919353635e-10,0.3918379129785947,0.68,0.442,3.0558383989575125e-6
HDGFL3,1.7963381780580138e-10,0.40346948666099114,0.66,0.423,3.230714213237338e-6
AQP1,2.0108260871655066e-10,0.8998382570425911,0.656,0.471,3.6164707177671637e-6
SLC25A4,2.0320378252164595e-10,0.3641493125533286,0.656,0.409,3.6546200286518024e-6
MAP1LC3B,2.0378580693053616e-10,0.34606288400787233,0.796,0.572,3.665087737645693e-6
GNG4,2.048701805603303e-10,0.4773548283523936,0.539,0.303,3.6845901973775405e-6
SUGP2,2.1152584403246386e-10,0.40192401780308784,0.665,0.423,3.8042923049238624e-6
NT5DC2,2.1513376725416923e-10,0.3450936049553126,0.634,0.399,3.869180804066233e-6
RPS10,2.188092347200359e-10,-0.3394148087853064,0.978,0.99,3.935284086439846e-6
DYNLT1,2.1891216281023736e-10,0.3405976292471773,0.8,0.601,3.9371352481421185e-6
RNF187,2.2098265022793033e-10,0.35461087994394225,0.86,0.697,3.974372964349327e-6
TMEFF1,2.338107275770781e-10,0.40032695667523066,0.561,0.332,4.20508593547375e-6
FXYD6,2.3723002333073275e-10,0.3725350953690634,0.933,0.798,4.266581969603228e-6
CLU,2.38484057863779e-10,0.7631276025980349,0.806,0.654,4.289135780680066e-6
POSTN,2.4092183351810215e-10,-0.3788241067197846,0.445,0.688,4.332979175823067e-6
SCG3,2.477591973918038e-10,0.4027504551794983,0.428,0.202,4.455949165091592e-6
ACOT7,3.0293996241669364e-10,0.45560159766592645,0.71,0.519,5.448375224064235e-6
APC,3.0343854218344016e-10,0.3838287925199148,0.469,0.236,5.457342181169171e-6
PYGB,3.1053203139022034e-10,0.37306236165084466,0.472,0.236,5.584918584553113e-6
HMGB1,3.1422236713850804e-10,0.35173709554887855,0.94,0.87,5.651289272986067e-6
BSCL2,3.361120447679176e-10,0.4082828485255643,0.72,0.5,6.044975125150997e-6
DAG1,3.4247975122740287e-10,0.38205490370704137,0.527,0.293,6.1594983258248405e-6
ATP5PB,3.506149576577407e-10,0.3413594549715624,0.718,0.51,6.305810013474467e-6
TAFA5,3.5876839956362407e-10,0.3706219601717372,0.344,0.125,6.452449666151779e-6
ATP5MF,3.6036159343658977e-10,0.3417139186236935,0.954,0.913,6.481103257957067e-6
ABR,3.6455477958933894e-10,0.4118241581934349,0.676,0.466,6.556517710914261e-6
HNRNPR,3.973950624657763e-10,0.36182306542278153,0.605,0.365,7.147150198446987e-6
CCDC136,4.002951906081958e-10,0.4381591247442489,0.733,0.514,7.199309003088401e-6
"NASP",4.0483544624982906e-10,0.4149575932676638,0.6,0.365,7.280965500803175e-6
TNNT3,4.558313987472047e-10,0.556948232381205,0.702,0.582,8.198127706468478e-6
GLUL,4.5695004444448644e-10,0.4016625698124056,0.488,0.26,8.218246549334088e-6
HOXC8,4.678148052989468e-10,0.36815447213343844,0.365,0.144,8.413649273301558e-6
COPS9,4.81636383144606e-10,0.3337500436007903,0.913,0.764,8.66223035085574e-6
HOXB5,5.056787935656033e-10,0.41745331876123637,0.636,0.404,9.094633102277376e-6
TRA2B,5.274006954593922e-10,0.3530475797432303,0.645,0.418,9.485301507837169e-6
PSAT1,5.328291003027334e-10,0.4655073716158664,0.555,0.346,9.582931368944659e-6
CAPRIN1,5.653944690455675e-10,0.3528852295985587,0.667,0.423,1.0168619525784531e-5
SALL3,5.67481417049013e-10,0.30729982510410103,0.226,0.038,1.0206153285626498e-5
SMARCA4,6.05398093702224e-10,0.36711100441334077,0.747,0.548,1.0888084715234498e-5
RNF157,6.311195974692595e-10,0.3872757509522316,0.403,0.183,1.1350685960484632e-5
RPL21,6.330169394165757e-10,-0.2927008602681158,0.999,0.995,1.1384809655407114e-5
NPTX2,6.357403332927723e-10,0.3647331823011434,0.43,0.202,1.143378989427051e-5
SV2A,6.51033672664565e-10,0.46239802873989067,0.611,0.385,1.1708840602872202e-5
PTBP2,6.675610055564926e-10,0.3431764963185562,0.405,0.178,1.200608468493352e-5
PSMD2,6.7036666466079e-10,0.34789895812255955,0.691,0.447,1.2056544463924308e-5
TSPAN5,6.98181542491137e-10,0.37051592773241143,0.439,0.216,1.2556795041703099e-5
MICAL3,7.363967573764227e-10,0.35418979758836827,0.502,0.26,1.3244095681414962e-5
HDAC2,7.955986451163056e-10,0.36737090302171915,0.618,0.38,1.4308841632416757e-5
UBL5,8.120238456291619e-10,0.29890951613421146,0.985,0.986,1.4604248863640476e-5
MTPN,8.530756798089311e-10,0.36692465785652173,0.629,0.399,1.5342566101363624e-05
ELN,8.651708075272759e-10,0.6737227326806272,0.535,0.317,1.5560096973378058e-5
IP6K2,8.82818305205625e-10,0.386886602465387,0.668,0.462,1.5877487219123164e-5
ACSL3,8.928343462308595e-10,0.39634884768453965,0.477,0.255,1.6057625716962007e-5
KIF1B,9.132016027935098e-10,0.4031710591690665,0.819,0.635,1.6423930826241272e-5
DYNLL2,9.178173185450128e-10,0.38467885969581594,0.713,0.476,1.6506944474032055e-5
GABBR2,9.279702803226921e-10,0.3701515731610226,0.41,0.192,1.6689545491603618e-5
KIFC2,1.0017750116943876e-9,0.40225091211756614,0.62,0.394,1.801692358532356e-5
ERG28,1.0052702397321223e-9,0.40471550111821336,0.515,0.303,1.807978526158222e-5
PPP3CB,1.0085753084373707e-9,0.39496800308826097,0.686,0.476,1.813922692224611e-5
XIST,1.0594597025881237e-9,-0.48943383468381785,0.658,0.832,1.9054382751047407e-5
CADM4,1.1245831049086372e-9,0.3763892467708594,0.424,0.207,2.0225627141781842e-5
RCN2,1.1261377634925327e-9,0.3646290980078821,0.709,0.471,2.02535876764132e-5
BICC1,1.2127606992634638e-9,-0.3041632845501883,0.118,0.279,2.1811501176253396e-5
PCP4L1,1.2168965851927647e-9,0.300594931298101,0.247,0.058,2.1885885084691872e-5
SNAP25,1.2561154838030467e-9,0.4797846018705083,0.663,0.447,2.2591236976197794e-5
UQCRC1,1.3375090582711437e-9,0.3544954890054226,0.596,0.37,2.405510041300652e-5
RPS2,1.357584380073406e-9,-0.30091327043748795,1,1,2.4416155075620207e-5
UBA1,1.4013397525126184e-9,0.3611722104863002,0.862,0.75,2.520309544893944e-5
COX17,1.409967059596175e-9,0.3490107452651736,0.678,0.452,2.5358257566837206e-5
MASP1,1.4441951693441808e-9,0.3170160842385614,0.261,0.067,2.5973850120655092e-5
KIF3C,1.4465700624268933e-9,0.47379600272801303,0.622,0.442,2.6016562572747677e-5
DKK3,1.4761550113978392e-9,0.3962651788903835,0.833,0.663,2.654864787999014e-5
MAPRE2,1.493505107468771e-9,0.41694585925622707,0.535,0.322,2.6860689357825845e-5
FAM168B,1.5459355515725036e-9,0.3675067643494345,0.702,0.471,2.7803650895031478e-5
NDN,1.65659789061934e-9,0.3563183551834149,0.774,0.587,2.979391306278883e-5
RERE,1.6605782359789937e-9,0.3591344668093175,0.697,0.471,2.9865499574082202e-5
PDLIM3,1.8565044999588206e-9,0.35976227771575287,0.416,0.192,3.338923343175939e-5
ELOC,1.8842585073301733e-9,0.34427737011549797,0.603,0.375,3.3888389254333164e-5
MYORG,1.9840273557228207e-9,0.2795716807276828,0.239,0.053,3.568273199267493e-5
SNRNP70,2.0463504210854474e-9,0.3699900684078763,0.761,0.582,3.680361232322177e-5
DRAP1,2.0714534159511e-9,0.3050854040386589,0.601,0.361,3.7255089685880536e-5
STRAP,2.079127452716123e-9,0.36252104438632304,0.647,0.438,3.739310723709947e-5
TAC1,2.1184881262839456e-9,0.44858493460536164,0.415,0.212,3.810100895121676e-5
RPS9,2.1328464859134896e-9,-0.3196308888261403,0.953,0.981,3.835924404915411e-5
ETFB,2.1508403600475632e-9,0.3473114302051314,0.458,0.226,3.868286387545542e-5
CTNND2,2.2864005496180904e-9,0.3961927184285481,0.628,0.433,4.112091388488136e-5
UQCR11,2.3201676256403217e-9,0.3097740810360685,0.979,0.986,4.172821474714118e-5
ILF3,2.3209261762122925e-9,0.33385605136812213,0.819,0.683,4.174185727917808e-5
APEX1,2.3914317359156917e-9,0.32529764161921393,0.552,0.317,4.3009899770443713e-5
CALM3,2.422150692878288e-9,0.38234700133264865,0.942,0.885,4.3562380211416015e-5
OIP5-AS1,2.4294753996968072e-9,0.33557096940089914,0.559,0.337,4.3694115063547075e-5
GHITM,2.5002979656282086e-9,0.3490107452651736,0.676,0.471,4.496785891182333e-5
NELL2,2.5197002248673467e-9,-0.5287320076240516,0.555,0.707,4.531680854423923e-5
PKD1,2.5835298351228072e-9,0.38686924683996593,0.676,0.457,4.646478408468369e-5
F3,2.584124404563667e-9,0.2777685059994301,0.192,0.024,4.647547741607755e-5
RPS27,2.605778819012438e-9,-0.3333252200390677,1,1,4.6864932059938694e-5
CTSB,2.6222021697446637e-9,0.35001127492017525,0.615,0.394,4.716030602285777e-5
ACTN1,2.681674717105323e-9,0.346786909188305,0.41,0.188,4.8229919787139236e-05
MRFAP1,2.708407629392338e-9,0.31903836729434376,0.902,0.76,4.87107112146212e-5
H2AFY,2.8011610782716985e-9,0.36834468836957523,0.597,0.394,5.0378881992716496e-5
ATP5F1C,3.0918817128894646e-9,0.34688050660889447,0.647,0.423,5.560749260631702e-5
ATP5MC1,3.127569208700935e-9,0.30679180491369373,0.701,0.438,5.624933221848631e-5
ACTR1A,3.139555945526527e-9,0.37465826726203344,0.515,0.303,5.6464913680294584e-5
DCLK1,3.141410963497809e-9,0.3230790696775545,0.809,0.587,5.649827617850809e-5
ST6GAL2,3.2559423865232068e-9,0.38072414884949946,0.429,0.216,5.855812382161987e-5
EBP,3.405802877836948e-9,0.34266494328875813,0.432,0.212,6.12533647578975e-5
CADPS,3.5306323359707064e-9,0.3489225381471129,0.457,0.236,6.349842256243316e-5
UBC,3.825009665975652e-9,0.28424876377447506,0.998,0.99,6.87927988425721e-5
APBB1,3.897368759460553e-9,0.35563146432906245,0.744,0.519,7.009417713889806e-5
PRDX5,3.9272107449525004e-9,0.33061783713741333,0.914,0.856,7.063088524797072e-5
LSM4,4.146701352133232e-9,0.3272777799109038,0.584,0.351,7.457842381811618e-5
ATP6V0B,4.1490124364115396e-9,0.3661202558056351,0.839,0.668,7.461998866886154e-5
DDB1,4.515245013761981e-9,0.37422847161405826,0.625,0.442,8.120668157250923e-5
OGA,4.5682017503645366e-9,0.3573463091633009,0.782,0.635,8.21591084803062e-5
HRAS,4.648621598979624e-9,0.3697223866729615,0.502,0.293,8.360545945764853e-5
PRKRA,4.845145576583416e-9,0.3218934151349324,0.371,0.163,8.713994319485274e-5
SAT2,4.863369071574942e-9,0.3657428931812954,0.589,0.37,8.746769275227534e-5
PFDN2,4.926885275591836e-9,0.28849759647405815,0.645,0.409,8.861003168151916e-5
INSIG1,5.09913573468062e-9,0.37808673883278543,0.4,0.192,9.170795618823095e-5
GPT2,5.392560478022894e-9,0.4142648890526517,0.438,0.24,9.698520019724175e-5
PNN,5.396832349430525e-9,0.32467523376210156,0.497,0.269,9.706202980450798e-5
GRIN2C,5.412566404829706e-9,-0.2609014826670691,0.094,0.24,9.734500679086226e-5
TSC22D1,5.7404728593485875e-9,0.3403281340095259,0.863,0.755,1.0324240437538435e-4
B3GAT1,5.835351881151389e-9,0.31392257962525294,0.404,0.188,1.0494880358250773e-4
AQP4,5.871028421121168e-9,0.31406151132220045,0.194,0.029,1.055904461538642e-4
LAMTOR1,6.081741020569656e-9,0.3185022355728955,0.585,0.365,1.0938011225494526e-4
GAD1,6.111107545717828e-9,0.2603255917830384,0.203,0.034,1.0990826920973513e-4
ANKRD9,6.176053833374735e-9,0.2852976809402451,0.297,0.101,1.1107632819324461e-4
MAPK8IP1,6.317278558971665e-9,0.32512307143008257,0.491,0.264,1.136162548831054e-4
GSN,6.444637885258543e-9,0.4019417233845427,0.419,0.216,1.159068123663749e-4
NPDC1,6.4514952619397235e-9,0.35137479944612426,0.799,0.615,1.1603014228598593e-4
ADD1,6.574707410578507e-9,0.3408084328389873,0.821,0.625,1.1824611277925445e-4
ENHO,6.703893076431209e-9,0.3254838558874159,0.522,0.303,1.2056951697961529e-4
APLP2,6.7085460172020355e-9,0.34165666995636235,0.954,0.923,1.2065320011937861e-4
INTS11,6.75656672973516e-9,0.35296459230952293,0.556,0.351,1.2151685263428686e-4
RAB7A,6.836666274802175e-9,0.33145781106103156,0.676,0.471,1.2295744295231711e-4
AKAP6,7.041783668434207e-9,0.339677424542825,0.382,0.178,1.2664647927678922e-4
SCUBE2,7.226964151040406e-9,0.27590355931200183,0.238,0.058,1.299769502564617e-4
HNRNPK,7.251090659993446e-9,0.3103386348784942,0.959,0.918,1.3041086551998212e-4
CDK5RAP3,7.423707501709053e-9,0.33239614612841595,0.568,0.341,1.3351537941823732e-4
SF3B2,7.425492688186681e-9,0.34048765842161377,0.612,0.409,1.3354748599703745e-4
LANCL2,7.455595859679565e-9,0.3204804650148734,0.332,0.135,1.3408889153633698e-4
FAM168A,7.623449954707248e-9,0.3573419681745892,0.531,0.327,1.3710774743540987e-4
SF3B1,7.813485959567122e-9,0.3358383615136702,0.727,0.519,1.405255449828147e-4
AC092958.1,8.020581339094961e-9,0.30666181605404375,0.269,0.082,1.442501553836229e-4
CA14,8.113378782535909e-9,0.48911497380364943,0.612,0.438,1.4591911740390831e-4
PDZD4,8.237757650969608e-9,0.3711027071768709,0.63,0.428,1.4815607135268842e-4
SYT4,8.878272520829458e-9,0.49307897672502254,0.703,0.534,1.596757312871178e-4
GPRC5B,9.069909954178327e-9,0.35000438708461645,0.355,0.154,1.631223305258972e-4
SLC25A5,9.221041880374876e-9,0.35440158738920535,0.502,0.293,1.6584043821854213e-4
SGTA,9.720153065822682e-9,0.3453117027411655,0.594,0.389,1.7481695288882094e-4
COMMD7,9.988945876243266e-9,0.3091726173885273,0.408,0.192,1.7965119158423512e-4
VSTM2A,1.004530916156664e-8,0.3745411606390635,0.429,0.231,1.8066488527077601e-4
TMEM9,1.014765415291347e-8,0.35211102759352875,0.602,0.394,1.8250555994014876e-4
NDUFC2,1.0356663956350275e-8,0.3048067384400186,0.905,0.875,1.862646012549597e-4
TOLLIP,1.0375693304514599e-8,0.319341279487129,0.408,0.197,1.8660684408169508e-4
YPEL3,1.0742702620911682e-8,0.3248270404693381,0.611,0.375,1.932075066370966e-4
KIF5A,1.0989945457839748e-8,0.3940304053125976,0.532,0.327,1.9765416905924787e-4
GRB2,1.1224485867916863e-8,0.3237739650960405,0.598,0.38,2.0187237833448477e-4
NLGN2,1.130043860647034e-8,0.35706805044227263,0.61,0.409,2.0323838833736908e-4
TBCB,1.1310974986301909e-8,0.3395729255961343,0.729,0.534,2.0342788512863982e-4
ZNF33A,1.1338857832500404e-8,0.33431356220106007,0.404,0.192,2.0392935811751976e-4
KIF3B,1.1632801922214128e-8,0.3355536380860848,0.415,0.207,2.0921594257102108e-4
MACF1,1.2036224447419822e-8,0.34414985597002956,0.751,0.611,2.164714966868455e-4
HMGA1,1.2120389513556687e-8,0.3512800396770267,0.411,0.212,2.1798520540131702e-4
CANX,1.2188741439980704e-8,0.3745411606390634,0.916,0.861,2.1921451479805297e-4
IARS,1.2356343143200786e-8,0.30052442006713526,0.406,0.192,2.2222883143046616e-4
IGSF3,1.2370927953233675e-8,0.32163403091257053,0.441,0.231,2.2249113923890766e-4
CAMK2N2,1.251930158335069e-8,0.46321535657313695,0.609,0.433,2.2515963897656218e-4
CIAO2B,1.2923387284469772e-8,0.3423179258592597,0.66,0.452,2.3242712031118886e-4
ARHGEF4,1.3141546259386322e-8,0.350120250319565,0.491,0.288,2.36350709475063e-4
ASXL1,1.3329489311623989e-8,0.307213087732934,0.405,0.192,2.3973086526955743e-4
TRAK1,1.3397634189389883e-8,0.36945655424167867,0.489,0.288,2.4095645089617705e-4
AMPD2,1.3691076004191878e-8,0.29620538924782724,0.363,0.154,2.4623400193539094e-4
TSPAN13,1.3748560222863616e-8,0.41702940536201594,0.485,0.293,2.4726785560820214e-4
ROBO2,1.3772769378623697e-8,0.34409394947563643,0.469,0.26,2.477032572745472e-4
PTGES3,1.3874832269365473e-8,0.33960088290602497,0.782,0.644,2.49538858364538e-4
ZNRF1,1.4252958463002734e-8,0.31124341309280545,0.353,0.149,2.5633945795710416e-4
TIA1,1.4966853881788562e-8,0.36397395619491835,0.591,0.38,2.691788670639673e-4
DNAJB6,1.5118379908866827e-8,0.3761171560918726,0.654,0.466,2.719040626609699e-4
ATP6V0A1,1.515543426239826e-8,0.35220608442498036,0.612,0.413,2.725704852092327e-4
HNRNPU,1.58035360530421e-8,0.3285922684221383,0.861,0.779,2.842265959139622e-4
TRIB2,1.652471644494374e-8,0.4440101295413831,0.607,0.438,2.9719702526231315e-4
DDX3X,1.666404967891902e-8,0.3223418516637119,0.734,0.524,2.997029334753586e-4
HSD17B7,1.7330630976054173e-8,0.2521050849780699,0.201,0.038,3.116913981043343e-4
PPDPF,1.745585755271336e-8,-0.35501835273077065,0.814,0.909,3.1394359808554974e-4
SEZ6,1.7905798871032177e-8,0.344586000995034,0.346,0.154,3.220357926955137e-4
SAE1,1.7976843392031193e-8,0.3427287786048439,0.484,0.288,3.23313528405681e-4
DHX9,1.8204987538586676e-8,0.3275986289688675,0.585,0.375,3.2741670088148135e-4
TIMM17A,1.9089289353998226e-8,0.32047155242037184,0.432,0.221,3.433208690316581e-4
MARS,1.94882832725527e-8,0.3592511172847278,0.544,0.337,3.504967746568603e-4
RBBP7,2.000525428728787e-8,0.35706188295712943,0.461,0.264,3.5979449835687235e-4
PCP4,2.031615803806138e-8,0.49782329696662486,0.587,0.413,3.6538610231453395e-4
NDRG4,2.10309401494611e-8,0.40950198477281663,0.676,0.51,3.782414585880579e-4
ANK3,2.117512883759178e-8,0.3221184989295579,0.461,0.245,3.8083469214408817e-4
CAPN1,2.137074775932412e-8,0.27567355611647454,0.43,0.216,3.843528984514443e-4
VAPA,2.1438951257030022e-8,0.3331613379213241,0.67,0.471,3.8557953835768497e-4
KIF21B,2.1506989496623012e-8,0.4135057494294869,0.539,0.337,3.868032060967649e-4
TMEM181,2.1665440459062195e-8,0.2786968075180649,0.267,0.087,3.896529466562336e-4
ARHGEF10L,2.1796762828618514e-8,0.30907523937941617,0.346,0.149,3.92014779472704e-4
MARK3,2.1914726902307485e-8,0.32994208181431095,0.517,0.303,3.941363633380001e-4
PTTG1IP,2.2374497227798545e-8,0.3316827320223589,0.607,0.385,4.0240533264195683e-4
